composer;type;dataset;wav_filename;start;end;duration;sample_rate
Dvorak;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/dvorak_no007_04_finale_allegro.wav;-1.0;-1.0;544.7063945578232;22050.0
Dvorak;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/dvorak_no005_01_allegro_ma_non_troppo.wav;-1.0;-1.0;761.0263945578231;22050.0
Dvorak;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/dvorak_no005_03_allegro_scherzando.wav;-1.0;-1.0;464.6933333333333;22050.0
Dvorak;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/dvorak_no005_04_finale_allegro_molto.wav;-1.0;-1.0;746.0321088435375;22050.0
Dvorak;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/dvorak_no005_02_andante_con_moto.wav;-1.0;-1.0;401.3725170068027;22050.0
Dvorak;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/dvorak_no007_02_poco_adagio.wav;-1.0;-1.0;552.0206802721088;22050.0
Dvorak;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/dvorak_no007_01_allegro_maestoso.wav;-1.0;-1.0;629.0296598639455;22050.0
Haydn;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/haydn_no103_04_allegro_con_spirito.wav;-1.0;-1.0;354.0386394557823;22050.0
Haydn;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/haydn_no103_03_menuetto.wav;-1.0;-1.0;285.02312925170065;22050.0
Haydn;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/haydn_no060_05_adagio_di_lamentatione.wav;-1.0;-1.0;216.68680272108844;22050.0
Haydn;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/haydn_no022_03_menuetto.wav;-1.0;-1.0;193.22884353741497;22050.0
Haydn;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/haydn_no060_03_menuetto.wav;-1.0;-1.0;238.42068027210885;22050.0
Haydn;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/haydn_no103_02_andante.wav;-1.0;-1.0;476.0304761904762;22050.0
Haydn;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/haydn_no022_04_finale_presto.wav;-1.0;-1.0;185.23537414965986;22050.0
Haydn;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/haydn_no029_01_allegro_di_molto.wav;-1.0;-1.0;304.8500680272109;22050.0
Haydn;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/haydn_no060_02_andante.wav;-1.0;-1.0;349.49333333333334;22050.0
Haydn;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/haydn_no060_06_finale_prestissimo.wav;-1.0;-1.0;88.42557823129252;22050.0
Haydn;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/haydn_no103_01_adagio__allegro_con_spirito.wav;-1.0;-1.0;555.0247619047619;22050.0
Haydn;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/haydn_no022_02_presto.wav;-1.0;-1.0;265.35292517006803;22050.0
Haydn;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/haydn_no029_04_finale_presto.wav;-1.0;-1.0;294.08761904761906;22050.0
Haydn;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/haydn_no060_04_presto.wav;-1.0;-1.0;167.96843537414966;22050.0
Haydn;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/haydn_no029_02_andante.wav;-1.0;-1.0;300.3047619047619;22050.0
Haydn;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/haydn_no022_01_adagio.wav;-1.0;-1.0;429.42802721088435;22050.0
Haydn;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/haydn_no060_01_adagio__allegro_di_molto.wav;-1.0;-1.0;370.7570068027211;22050.0
Haydn;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/haydn_no029_03_menuet_allegretto.wav;-1.0;-1.0;219.9259863945578;22050.0
Mendelssohn;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/mendelssohn_no003_01_andante_con_moto.wav;-1.0;-1.0;780.4353741496599;22050.0
Mendelssohn;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/mendelssohn_no005_01_andante__allegro_con_fuoco.wav;-1.0;-1.0;766.7733333333333;22050.0
Mendelssohn;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/mendelssohn_no003_03_adagio.wav;-1.0;-1.0;615.0541496598639;22050.0
Mendelssohn;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/mendelssohn_no003_02_vivace_non_troppo.wav;-1.0;-1.0;261.01659863945576;22050.0
Mendelssohn;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/mendelssohn_no005_02_allegro_vivace.wav;-1.0;-1.0;415.818231292517;22050.0
Mendelssohn;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/mendelssohn_no005_04_andante_choral__allegro_vivace.wav;-1.0;-1.0;528.6149659863945;22050.0
Mendelssohn;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/mendelssohn_no005_03_andante.wav;-1.0;-1.0;292.1806802721088;22050.0
Mendelssohn;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/mendelssohn_no003_04_vivacissimo.wav;-1.0;-1.0;594.3651700680272;22050.0
Mozart;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/mozart_no041_01_allegro_vivace.wav;-1.0;-1.0;682.0321088435375;22050.0
Mozart;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/mozart_no039_03_menuetto_allegreto.wav;-1.0;-1.0;238.02884353741496;22050.0
Mozart;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/mozart_no041_04_molto_allegro.wav;-1.0;-1.0;568.0337414965986;22050.0
Mozart;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/mozart_no041_03_menuetto__allegretto.wav;-1.0;-1.0;285.02312925170065;22050.0
Mozart;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/mozart_no040_01_molto_allegro.wav;-1.0;-1.0;451.0312925170068;22050.0
Mozart;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/mozart_no040_02_andante.wav;-1.0;-1.0;465.03292517006804;22050.0
Mozart;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/mozart_no039_04_finale_allegro.wav;-1.0;-1.0;248.29496598639454;22050.0
Mozart;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/mozart_no041_02_andante_cantabile.wav;-1.0;-1.0;684.0174149659864;22050.0
Mozart;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/mozart_no035_03_menuetto.wav;-1.0;-1.0;180.0370068027211;22050.0
Mozart;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/mozart_no040_03_menuetto__allegretto.wav;-1.0;-1.0;278.02231292517007;22050.0
Mozart;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/mozart_no035_01_allegro_con_spirito.wav;-1.0;-1.0;333.9765986394558;22050.0
Mozart;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/mozart_no039_02_andante_con_moto.wav;-1.0;-1.0;432.0402721088435;22050.0
Mozart;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/mozart_no040_04_allegro_assai.wav;-1.0;-1.0;310.02231292517007;22050.0
Mozart;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/mozart_no035_02_andante.wav;-1.0;-1.0;269.0623129251701;22050.0
Mozart;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/mozart_no039_01_adagio__allegro.wav;-1.0;-1.0;656.0402721088435;22050.0
Mozart;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/mozart_no035_04_finale_presto.wav;-1.0;-1.0;240.04027210884354;22050.0
Schubert;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/schubert_no002_03_menuetto_allegro_vivace.wav;-1.0;-1.0;191.7659863945578;22050.0
Schubert;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/schubert_no003_02_allegretto.wav;-1.0;-1.0;259.05741496598637;22050.0
Schubert;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/schubert_no002_04_presto.wav;-1.0;-1.0;494.7080272108844;22050.0
Schubert;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/schubert_no003_03_menuetto_vivace.wav;-1.0;-1.0;250.7243537414966;22050.0
Schubert;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/schubert_no008_01_allegro_moderato.wav;-1.0;-1.0;890.698231292517;22050.0
Schubert;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/schubert_no008_02_andante_con_moto.wav;-1.0;-1.0;673.0198639455782;22050.0
Schubert;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/schubert_no002_02_andante.wav;-1.0;-1.0;493.16680272108846;22050.0
Schubert;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/schubert_no003_04_presto_vivace.wav;-1.0;-1.0;425.483537414966;22050.0
Schubert;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/schubert_no002_01_largo__allegro_vivace.wav;-1.0;-1.0;847.5961904761905;22050.0
Schubert;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/schubert_no003_01_adagio_maestoso__allegro_con_brio.wav;-1.0;-1.0;575.0606802721088;22050.0
Schumann;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/schumann_no002_01_sostenuto_assai__allegro_ma_non_troppo.wav;-1.0;-1.0;769.5684353741497;22050.0
Schumann;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/schumann_no004_03_scherzo_lebhaft.wav;-1.0;-1.0;355.18802721088434;22050.0
Schumann;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/schumann_no002_03_adagio_espressivo.wav;-1.0;-1.0;588.6965986394558;22050.0
Schumann;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/schumann_no002_04_allegro_molto_vivace.wav;-1.0;-1.0;494.36843537414967;22050.0
Schumann;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/schumann_no004_04_langsam__lebhaft.wav;-1.0;-1.0;517.7219047619047;22050.0
Schumann;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/schumann_no004_01_ziemlich_langsam__lebhaft.wav;-1.0;-1.0;671.7659863945578;22050.0
Schumann;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/schumann_no004_02_romanze_ziemlich_langsam.wav;-1.0;-1.0;292.41578231292516;22050.0
Schumann;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/schumann_no002_02_scherzo_allegro_vivace.wav;-1.0;-1.0;422.50557823129253;22050.0
Sibelius;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/sibelius_no004_02_allegro_molto_vivace.wav;-1.0;-1.0;290.0386394557823;22050.0
Sibelius;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/sibelius_no003_02_andantino_con_moto_quasi_allegretto.wav;-1.0;-1.0;473.02639455782315;22050.0
Sibelius;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/sibelius_no004_04_allegro.wav;-1.0;-1.0;571.0378231292517;22050.0
Sibelius;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/sibelius_no003_01_allegro_moderato.wav;-1.0;-1.0;614.0353741496599;22050.0
Sibelius;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/sibelius_no003_03_moderatoallegro_ma_non_tanto.wav;-1.0;-1.0;525.0361904761904;22050.0
Sibelius;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/sibelius_no004_03_tempo_largo.wav;-1.0;-1.0;663.0149659863946;22050.0
Sibelius;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/sibelius_no004_01_tempo_molto_moderato_quasi_adagio.wav;-1.0;-1.0;586.0321088435375;22050.0
Tchaikovsky;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/tchaikovsky_no005_04_finale_andante_maestoso__allegro_vivo.wav;-1.0;-1.0;739.0312925170068;22050.0
Tchaikovsky;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/tchaikovsky_no005_03_valse_allegro_moderato.wav;-1.0;-1.0;339.018231292517;22050.0
Tchaikovsky;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/tchaikovsky_no006_03_allegro_molto_vivace.wav;-1.0;-1.0;561.032925170068;22050.0
Tchaikovsky;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/tchaikovsky_no006_01_adagio__allegro_non_troppo.wav;-1.0;-1.0;1134.3684353741496;22050.0
Tchaikovsky;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/tchaikovsky_no005_01_andante__allegro_con_anima.wav;-1.0;-1.0;909.3496598639456;22050.0
Tchaikovsky;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/tchaikovsky_no005_02_andante_cantabile_con_alcuna_licenza.wav;-1.0;-1.0;818.0255782312926;22050.0
Tchaikovsky;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/tchaikovsky_no006_04_finale_adagio_lamentoso__andante.wav;-1.0;-1.0;649.0394557823129;22050.0
Tchaikovsky;orchestra;SymphonyDataset_IDMT;SymphonyDataset_IDMT/wav_22050_mono/tchaikovsky_no006_02_allegro_con_grazia.wav;-1.0;-1.0;520.0206802721088;22050.0
