composer;type;dataset;wav_filename;start;end;duration;sample_rate
Mahler;orchestra;PHENICX-Anechoic;PHENICX-Anechoic/PHENICX-Anechoic/audio/mahler/violin1.wav;-1.0;-1.0;132.07510204081632;44100.0
Mahler;orchestra;PHENICX-Anechoic;PHENICX-Anechoic/PHENICX-Anechoic/audio/mahler/horn3.wav;-1.0;-1.0;132.07510204081632;44100.0
Mahler;orchestra;PHENICX-Anechoic;PHENICX-Anechoic/PHENICX-Anechoic/audio/mahler/bassoon1.wav;-1.0;-1.0;132.07510204081632;44100.0
Mahler;orchestra;PHENICX-Anechoic;PHENICX-Anechoic/PHENICX-Anechoic/audio/mahler/bassoon3.wav;-1.0;-1.0;132.07510204081632;44100.0
Mahler;orchestra;PHENICX-Anechoic;PHENICX-Anechoic/PHENICX-Anechoic/audio/mahler/doublebass.wav;-1.0;-1.0;132.07510204081632;44100.0
Mahler;orchestra;PHENICX-Anechoic;PHENICX-Anechoic/PHENICX-Anechoic/audio/mahler/oboe3.wav;-1.0;-1.0;132.07510204081632;44100.0
Mahler;orchestra;PHENICX-Anechoic;PHENICX-Anechoic/PHENICX-Anechoic/audio/mahler/trumpet4.wav;-1.0;-1.0;132.07510204081632;44100.0
Mahler;orchestra;PHENICX-Anechoic;PHENICX-Anechoic/PHENICX-Anechoic/audio/mahler/clarinet1.wav;-1.0;-1.0;132.07510204081632;44100.0
Mahler;orchestra;PHENICX-Anechoic;PHENICX-Anechoic/PHENICX-Anechoic/audio/mahler/horn7.wav;-1.0;-1.0;132.07510204081632;44100.0
Mahler;orchestra;PHENICX-Anechoic;PHENICX-Anechoic/PHENICX-Anechoic/audio/mahler/viola.wav;-1.0;-1.0;132.07510204081632;44100.0
Mahler;orchestra;PHENICX-Anechoic;PHENICX-Anechoic/PHENICX-Anechoic/audio/mahler/cello.wav;-1.0;-1.0;132.07510204081632;44100.0
Mahler;orchestra;PHENICX-Anechoic;PHENICX-Anechoic/PHENICX-Anechoic/audio/mahler/clarinet4.wav;-1.0;-1.0;132.07510204081632;44100.0
Mahler;orchestra;PHENICX-Anechoic;PHENICX-Anechoic/PHENICX-Anechoic/audio/mahler/flute.wav;-1.0;-1.0;132.07510204081632;44100.0
Mahler;orchestra;PHENICX-Anechoic;PHENICX-Anechoic/PHENICX-Anechoic/audio/mahler/violin4.wav;-1.0;-1.0;132.07510204081632;44100.0
Mahler;orchestra;PHENICX-Anechoic;PHENICX-Anechoic/PHENICX-Anechoic/audio/mahler/clarinet3.wav;-1.0;-1.0;132.07510204081632;44100.0
Mahler;orchestra;PHENICX-Anechoic;PHENICX-Anechoic/PHENICX-Anechoic/audio/mahler/oboe1.wav;-1.0;-1.0;132.07510204081632;44100.0
Mahler;orchestra;PHENICX-Anechoic;PHENICX-Anechoic/PHENICX-Anechoic/audio/mahler/trumpet1.wav;-1.0;-1.0;132.07510204081632;44100.0
Mahler;orchestra;PHENICX-Anechoic;PHENICX-Anechoic/PHENICX-Anechoic/audio/mahler/oboe4.wav;-1.0;-1.0;132.07510204081632;44100.0
Mahler;orchestra;PHENICX-Anechoic;PHENICX-Anechoic/PHENICX-Anechoic/audio/mahler/horn4.wav;-1.0;-1.0;132.07510204081632;44100.0
Mahler;orchestra;PHENICX-Anechoic;PHENICX-Anechoic/PHENICX-Anechoic/audio/mahler/horn5.wav;-1.0;-1.0;132.07510204081632;44100.0
Mahler;orchestra;PHENICX-Anechoic;PHENICX-Anechoic/PHENICX-Anechoic/audio/mahler/trumpet2.wav;-1.0;-1.0;132.07510204081632;44100.0
Mahler;orchestra;PHENICX-Anechoic;PHENICX-Anechoic/PHENICX-Anechoic/mixaudio_wav_22050_mono/mahler.wav;-1.0;-1.0;132.07510204081632;22050.0
Mahler;orchestra;PHENICX-Anechoic;PHENICX-Anechoic/PHENICX-Anechoic/audio/mahler/trumpet3.wav;-1.0;-1.0;132.07510204081632;44100.0
Mahler;orchestra;PHENICX-Anechoic;PHENICX-Anechoic/PHENICX-Anechoic/audio/mahler/bassoon2.wav;-1.0;-1.0;132.07510204081632;44100.0
Mozart;orchestra;PHENICX-Anechoic;PHENICX-Anechoic/PHENICX-Anechoic/audio/mozart/flute.wav;-1.0;-1.0;227.09115646258505;44100.0
Mozart;orchestra;PHENICX-Anechoic;PHENICX-Anechoic/PHENICX-Anechoic/audio/mozart/viola.wav;-1.0;-1.0;227.09115646258505;44100.0
Mozart;orchestra;PHENICX-Anechoic;PHENICX-Anechoic/PHENICX-Anechoic/audio/mozart/violin1.wav;-1.0;-1.0;227.09115646258505;44100.0
Mozart;orchestra;PHENICX-Anechoic;PHENICX-Anechoic/PHENICX-Anechoic/audio/mozart/horn2.wav;-1.0;-1.0;227.09115646258505;44100.0
Mozart;orchestra;PHENICX-Anechoic;PHENICX-Anechoic/PHENICX-Anechoic/audio/mozart/violin2.wav;-1.0;-1.0;227.09115646258505;44100.0
Mozart;orchestra;PHENICX-Anechoic;PHENICX-Anechoic/PHENICX-Anechoic/audio/mozart/horn1.wav;-1.0;-1.0;227.09115646258505;44100.0
Mozart;orchestra;PHENICX-Anechoic;PHENICX-Anechoic/PHENICX-Anechoic/audio/mozart/clarinet.wav;-1.0;-1.0;227.09115646258505;44100.0
Mozart;orchestra;PHENICX-Anechoic;PHENICX-Anechoic/PHENICX-Anechoic/audio/mozart/bassoon.wav;-1.0;-1.0;227.09115646258505;44100.0
Mozart;orchestra;PHENICX-Anechoic;PHENICX-Anechoic/PHENICX-Anechoic/audio/mozart/doublebass.wav;-1.0;-1.0;227.09115646258505;44100.0
Mozart;orchestra;PHENICX-Anechoic;PHENICX-Anechoic/PHENICX-Anechoic/audio/mozart/cello.wav;-1.0;-1.0;227.09115646258505;44100.0
Mozart;orchestra;PHENICX-Anechoic;PHENICX-Anechoic/PHENICX-Anechoic/mixaudio_wav_22050_mono/mozart.wav;-1.0;-1.0;227.09115646258505;22050.0
