composer;type;dataset;wav_filename;start;end;duration;sample_rate
Bach;piano;MusicNet;MusicNet/2237_Bach_BWV868_WTKI.wav;-1.0;-1.0;109.19183673469388;44100.0
Bach;piano;MusicNet;MusicNet/2195_Bach_BWV848_WTKI.wav;-1.0;-1.0;155.11510204081634;44100.0
Bach;piano;MusicNet;MusicNet/2225_Bach_BWV852_WTKI.wav;-1.0;-1.0;213.68163265306123;44100.0
Bach;piano;MusicNet;MusicNet/2300_Bach_BWV853_WTKI.wav;-1.0;-1.0;238.18448979591838;44100.0
Bach;piano;MusicNet;MusicNet/2207_Bach_BWV855_WTKI.wav;-1.0;-1.0;89.62612244897959;44100.0
Bach;piano;MusicNet;MusicNet/2307_Bach_BWV863_WTKI.wav;-1.0;-1.0;137.19510204081632;44100.0
Bach;piano;MusicNet;MusicNet/2240_Bach_BWV862_WTKI.wav;-1.0;-1.0;92.57795918367347;44100.0
Bach;piano;MusicNet;MusicNet/2239_Bach_BWV862_WTKI.wav;-1.0;-1.0;120.0326530612245;44100.0
Bach;piano;MusicNet;MusicNet/2228_Bach_BWV851_WTKI.wav;-1.0;-1.0;98.08979591836734;44100.0
Bach;piano;MusicNet;MusicNet/2231_Bach_BWV866_WTKI.wav;-1.0;-1.0;115.64408163265306;44100.0
Bach;piano;MusicNet;MusicNet/2209_Bach_BWV849_WTKI.wav;-1.0;-1.0;160.78367346938776;44100.0
Bach;piano;MusicNet;MusicNet/2229_Bach_BWV865_WTKI.wav;-1.0;-1.0;244.58448979591836;44100.0
Bach;piano;MusicNet;MusicNet/2302_Bach_BWV850_WTKI.wav;-1.0;-1.0;108.32979591836735;44100.0
Bach;piano;MusicNet;MusicNet/2214_Bach_BWV847_WTKI.wav;-1.0;-1.0;107.33714285714285;44100.0
Bach;piano;MusicNet;MusicNet/2211_Bach_BWV857_WTKI.wav;-1.0;-1.0;237.21795918367346;44100.0
Bach;piano;MusicNet;MusicNet/2213_Bach_BWV847_WTKI.wav;-1.0;-1.0;115.98367346938775;44100.0
Bach;piano;MusicNet;MusicNet/2238_Bach_BWV868_WTKI.wav;-1.0;-1.0;60.00326530612245;44100.0
Bach;piano;MusicNet;MusicNet/2215_Bach_BWV846_WTKI.wav;-1.0;-1.0;116.42775510204082;44100.0
Bach;piano;MusicNet;MusicNet/2230_Bach_BWV865_WTKI.wav;-1.0;-1.0;84.58448979591837;44100.0
Bach;piano;MusicNet;MusicNet/2292_Bach_BWV864_WTKI.wav;-1.0;-1.0;91.32408163265306;44100.0
Bach;piano;MusicNet;MusicNet/2247_Bach_BWV854_WTKI.wav;-1.0;-1.0;81.2408163265306;44100.0
Bach;piano;MusicNet;MusicNet/2212_Bach_BWV857_WTKI.wav;-1.0;-1.0;173.03510204081633;44100.0
Bach;piano;MusicNet;MusicNet/2304_Bach_BWV859_WTKI.wav;-1.0;-1.0;196.36244897959185;44100.0
Beethoven;piano;MusicNet;MusicNet/2422_Beethoven_OP2NO1_PianoSonata.wav;-1.0;-1.0;241.55428571428573;44100.0
Beethoven;piano;MusicNet;MusicNet/2392_Beethoven_OP31NO2_PianoSonata.wav;-1.0;-1.0;437.57714285714286;44100.0
Beethoven;piano;MusicNet;MusicNet/2611_Beethoven_OP10NO3_PianoSonata.wav;-1.0;-1.0;563.2522448979591;44100.0
Beethoven;piano;MusicNet;MusicNet/2406_Beethoven_OP110_PianoSonata.wav;-1.0;-1.0;612.0489795918368;44100.0
Beethoven;piano;MusicNet;MusicNet/2509_Beethoven_OP2NO2_PianoSonata.wav;-1.0;-1.0;484.3624489795918;44100.0
Beethoven;piano;MusicNet;MusicNet/2424_Beethoven_OP2NO1_PianoSonata.wav;-1.0;-1.0;202.76244897959182;44100.0
Beethoven;piano;MusicNet;MusicNet/2404_Beethoven_OP110_PianoSonata.wav;-1.0;-1.0;399.12489795918367;44100.0
Beethoven;piano;MusicNet;MusicNet/2346_Beethoven_OP27NO2_PianoSonata.wav;-1.0;-1.0;335.9085714285714;44100.0
Beethoven;piano;MusicNet;MusicNet/2678_Beethoven_OP14NO2_PianoSonata.wav;-1.0;-1.0;472.3722448979592;44100.0
Beethoven;piano;MusicNet;MusicNet/2608_Beethoven_OP31NO1_PianoSonata.wav;-1.0;-1.0;390.53061224489795;44100.0
Beethoven;piano;MusicNet;MusicNet/2359_Beethoven_OP28_PianoSonata.wav;-1.0;-1.0;304.77061224489796;44100.0
Beethoven;piano;MusicNet;MusicNet/2531_Beethoven_OP111_PianoSonata.wav;-1.0;-1.0;992.1044897959183;44100.0
Beethoven;piano;MusicNet;MusicNet/2596_Beethoven_OP31NO3_PianoSonata.wav;-1.0;-1.0;325.7991836734694;44100.0
Beethoven;piano;MusicNet;MusicNet/2322_Beethoven_OP57_PianoSonata.wav;-1.0;-1.0;645.9820408163265;44100.0
Beethoven;piano;MusicNet;MusicNet/2423_Beethoven_OP2NO1_PianoSonata.wav;-1.0;-1.0;297.71755102040817;44100.0
Beethoven;piano;MusicNet;MusicNet/2487_Beethoven_OP7_PianoSonata.wav;-1.0;-1.0;339.6963265306122;44100.0
Beethoven;piano;MusicNet;MusicNet/2441_Beethoven_OP106_PianoSonata.wav;-1.0;-1.0;794.9061224489795;44100.0
Beethoven;piano;MusicNet;MusicNet/2343_Beethoven_OP27NO2_PianoSonata.wav;-1.0;-1.0;332.8783673469388;44100.0
Beethoven;piano;MusicNet;MusicNet/2568_Beethoven_OP90_PianoSonata.wav;-1.0;-1.0;478.0930612244898;44100.0
Beethoven;piano;MusicNet;MusicNet/2620_Beethoven_OP10NO2_PianoSonata.wav;-1.0;-1.0;159.86938775510205;44100.0
Beethoven;piano;MusicNet;MusicNet/2403_Beethoven_OP18NO1_StringQuartet.wav;-1.0;-1.0;358.1648979591837;44100.0
Beethoven;piano;MusicNet;MusicNet/2490_Beethoven_OP7_PianoSonata.wav;-1.0;-1.0;519.1836734693877;44100.0
Beethoven;piano;MusicNet;MusicNet/2510_Beethoven_OP2NO2_PianoSonata.wav;-1.0;-1.0;452.1012244897959;44100.0
Beethoven;piano;MusicNet;MusicNet/2614_Beethoven_OP10NO3_PianoSonata.wav;-1.0;-1.0;635.1673469387755;44100.0
Beethoven;piano;MusicNet;MusicNet/2555_Beethoven_OP109_PianoSonata.wav;-1.0;-1.0;223.7126530612245;44100.0
Beethoven;piano;MusicNet;MusicNet/2538_Beethoven_OP49NO2_PianoSonata.wav;-1.0;-1.0;212.16653061224488;44100.0
Beethoven;piano;MusicNet;MusicNet/2514_Beethoven_OP2NO2_PianoSonata.wav;-1.0;-1.0;405.9428571428571;44100.0
Beethoven;piano;MusicNet;MusicNet/2581_Beethoven_OP54_PianoSonata.wav;-1.0;-1.0;345.73061224489794;44100.0
Beethoven;piano;MusicNet;MusicNet/2348_Beethoven_OP27NO2_PianoSonata.wav;-1.0;-1.0;493.7142857142857;44100.0
Beethoven;piano;MusicNet;MusicNet/2372_Beethoven_OP14NO1_PianoSonata.wav;-1.0;-1.0;228.57142857142858;44100.0
Beethoven;piano;MusicNet;MusicNet/2388_Beethoven_OP31NO2_PianoSonata.wav;-1.0;-1.0;473.6783673469388;44100.0
Beethoven;piano;MusicNet;MusicNet/2550_Beethoven_OP78_PianoSonata.wav;-1.0;-1.0;180.29714285714286;44100.0
Beethoven;piano;MusicNet;MusicNet/2633_Beethoven_OP14NO2_PianoSonata.wav;-1.0;-1.0;227.00408163265305;44100.0
Beethoven;piano;MusicNet;MusicNet/2575_Beethoven_OP13_PianoSonata.wav;-1.0;-1.0;303.88244897959186;44100.0
Beethoven;piano;MusicNet;MusicNet/2594_Beethoven_OP31NO3_PianoSonata.wav;-1.0;-1.0;319.32081632653063;44100.0
Beethoven;piano;MusicNet;MusicNet/2410_Beethoven_OP27NO1_PianoSonata.wav;-1.0;-1.0;313.46938775510205;44100.0
Beethoven;piano;MusicNet;MusicNet/2471_Beethoven_OP2NO3_PianoSonata.wav;-1.0;-1.0;453.5379591836735;44100.0
Beethoven;piano;MusicNet;MusicNet/2476_Beethoven_OP2NO3_PianoSonata.wav;-1.0;-1.0;474.4359183673469;44100.0
Beethoven;piano;MusicNet;MusicNet/2542_Beethoven_OP101_PianoSonata.wav;-1.0;-1.0;650.9975510204082;44100.0
Beethoven;piano;MusicNet;MusicNet/2530_Beethoven_OP111_PianoSonata.wav;-1.0;-1.0;562.0506122448979;44100.0
Beethoven;piano;MusicNet;MusicNet/2477_Beethoven_OP2NO3_PianoSonata.wav;-1.0;-1.0;220.86530612244897;44100.0
Beethoven;piano;MusicNet;MusicNet/2488_Beethoven_OP7_PianoSonata.wav;-1.0;-1.0;441.2865306122449;44100.0
Beethoven;piano;MusicNet;MusicNet/2556_Beethoven_OP109_PianoSonata.wav;-1.0;-1.0;151.45795918367347;44100.0
Beethoven;piano;MusicNet;MusicNet/2516_Beethoven_OP2NO2_PianoSonata.wav;-1.0;-1.0;387.9183673469388;44100.0
Beethoven;piano;MusicNet;MusicNet/2533_Beethoven_OP111_PianoSonata.wav;-1.0;-1.0;1067.964081632653;44100.0
Beethoven;piano;MusicNet;MusicNet/2491_Beethoven_OP7_PianoSonata.wav;-1.0;-1.0;331.07591836734696;44100.0
Beethoven;piano;MusicNet;MusicNet/2591_Beethoven_OP26_PianoSonata.wav;-1.0;-1.0;179.48734693877552;44100.0
Beethoven;piano;MusicNet;MusicNet/2357_Beethoven_OP28_PianoSonata.wav;-1.0;-1.0;357.66857142857145;44100.0
Beethoven;piano;MusicNet;MusicNet/2486_Beethoven_OP7_PianoSonata.wav;-1.0;-1.0;448.1567346938775;44100.0
Beethoven;piano;MusicNet;MusicNet/2619_Beethoven_OP10NO2_PianoSonata.wav;-1.0;-1.0;238.49795918367346;44100.0
Beethoven;piano;MusicNet;MusicNet/2393_Beethoven_OP31NO2_PianoSonata.wav;-1.0;-1.0;383.16408163265305;44100.0
Beethoven;piano;MusicNet;MusicNet/2358_Beethoven_OP28_PianoSonata.wav;-1.0;-1.0;137.9265306122449;44100.0
Beethoven;piano;MusicNet;MusicNet/2618_Beethoven_OP10NO2_PianoSonata.wav;-1.0;-1.0;364.1730612244898;44100.0
Beethoven;piano;MusicNet;MusicNet/2374_Beethoven_OP49NO1_PianoSonata.wav;-1.0;-1.0;216.52897959183673;44100.0
Beethoven;piano;MusicNet;MusicNet/2576_Beethoven_OP13_PianoSonata.wav;-1.0;-1.0;279.7191836734694;44100.0
Beethoven;piano;MusicNet;MusicNet/2492_Beethoven_OP7_PianoSonata.wav;-1.0;-1.0;480.705306122449;44100.0
Beethoven;piano;MusicNet;MusicNet/2582_Beethoven_OP54_PianoSonata.wav;-1.0;-1.0;398.47183673469385;44100.0
Beethoven;piano;MusicNet;MusicNet/2472_Beethoven_OP2NO3_PianoSonata.wav;-1.0;-1.0;215.40571428571428;44100.0
Beethoven;piano;MusicNet;MusicNet/2677_Beethoven_OP14NO1_PianoSonata.wav;-1.0;-1.0;445.25714285714287;44100.0
Beethoven;piano;MusicNet;MusicNet/2590_Beethoven_OP26_PianoSonata.wav;-1.0;-1.0;390.7395918367347;44100.0
Beethoven;piano;MusicNet;MusicNet/2537_Beethoven_OP49NO2_PianoSonata.wav;-1.0;-1.0;286.9289795918367;44100.0
Beethoven;piano;MusicNet;MusicNet/2350_Beethoven_OP27NO2_PianoSonata.wav;-1.0;-1.0;276.2448979591837;44100.0
Beethoven;piano;MusicNet;MusicNet/2444_Beethoven_OP106_PianoSonata.wav;-1.0;-1.0;770.6644897959184;44100.0
Beethoven;piano;MusicNet;MusicNet/2603_Beethoven_OP81NO1_PianoSonata.wav;-1.0;-1.0;418.2465306122449;44100.0
Beethoven;piano;MusicNet;MusicNet/2566_Beethoven_OP22_PianoSonata.wav;-1.0;-1.0;405.26367346938775;44100.0
Beethoven;piano;MusicNet;MusicNet/2371_Beethoven_OP14NO1_PianoSonata.wav;-1.0;-1.0;205.27020408163264;44100.0
Beethoven;piano;MusicNet;MusicNet/2557_Beethoven_OP109_PianoSonata.wav;-1.0;-1.0;762.2530612244898;44100.0
Beethoven;piano;MusicNet;MusicNet/2593_Beethoven_OP31NO3_PianoSonata.wav;-1.0;-1.0;512.8881632653062;44100.0
Beethoven;piano;MusicNet;MusicNet/2373_Beethoven_OP49NO1_PianoSonata.wav;-1.0;-1.0;318.61551020408166;44100.0
Beethoven;piano;MusicNet;MusicNet/2527_Beethoven_OP10NO1_PianoSonata.wav;-1.0;-1.0;386.1159183673469;44100.0
Beethoven;piano;MusicNet;MusicNet/2607_Beethoven_OP31NO1_PianoSonata.wav;-1.0;-1.0;673.985306122449;44100.0
Beethoven;piano;MusicNet;MusicNet/2564_Beethoven_OP22_PianoSonata.wav;-1.0;-1.0;553.9265306122448;44100.0
Beethoven;piano;MusicNet;MusicNet/2345_Beethoven_OP27NO2_PianoSonata.wav;-1.0;-1.0;443.01061224489797;44100.0
Beethoven;piano;MusicNet;MusicNet/2390_Beethoven_OP31NO2_PianoSonata.wav;-1.0;-1.0;392.0979591836735;44100.0
Beethoven;piano;MusicNet;MusicNet/2512_Beethoven_OP2NO2_PianoSonata.wav;-1.0;-1.0;423.5232653061224;44100.0
Beethoven;piano;MusicNet;MusicNet/2391_Beethoven_OP31NO2_PianoSonata.wav;-1.0;-1.0;473.3910204081633;44100.0
Beethoven;piano;MusicNet;MusicNet/2595_Beethoven_OP31NO3_PianoSonata.wav;-1.0;-1.0;307.6963265306122;44100.0
Beethoven;piano;MusicNet;MusicNet/2532_Beethoven_OP111_PianoSonata.wav;-1.0;-1.0;548.414693877551;44100.0
Beethoven;piano;MusicNet;MusicNet/2632_Beethoven_OP14NO2_PianoSonata.wav;-1.0;-1.0;341.89061224489797;44100.0
Beethoven;piano;MusicNet;MusicNet/2540_Beethoven_OP101_PianoSonata.wav;-1.0;-1.0;263.5232653061224;44100.0
Beethoven;piano;MusicNet;MusicNet/2529_Beethoven_OP10NO1_PianoSonata.wav;-1.0;-1.0;275.5134693877551;44100.0
Beethoven;piano;MusicNet;MusicNet/2473_Beethoven_OP2NO3_PianoSonata.wav;-1.0;-1.0;335.28163265306125;44100.0
Beethoven;piano;MusicNet;MusicNet/2389_Beethoven_OP31NO2_PianoSonata.wav;-1.0;-1.0;449.6718367346939;44100.0
Beethoven;piano;MusicNet;MusicNet/2443_Beethoven_OP106_PianoSonata.wav;-1.0;-1.0;1035.128163265306;44100.0
Beethoven;piano;MusicNet;MusicNet/2436_Beethoven_OP53_PianoSonata.wav;-1.0;-1.0;684.3820408163265;44100.0
Beethoven;piano;MusicNet;MusicNet/2567_Beethoven_OP90_PianoSonata.wav;-1.0;-1.0;387.1608163265306;44100.0
Beethoven;piano;MusicNet;MusicNet/2588_Beethoven_OP26_PianoSonata.wav;-1.0;-1.0;522.8669387755102;44100.0
Beethoven;piano;MusicNet;MusicNet/2478_Beethoven_OP2NO3_PianoSonata.wav;-1.0;-1.0;319.2424489795918;44100.0
Beethoven;piano;MusicNet;MusicNet/2528_Beethoven_OP10NO1_PianoSonata.wav;-1.0;-1.0;463.7257142857143;44100.0
Beethoven;piano;MusicNet;MusicNet/2364_Beethoven_OP28_PianoSonata.wav;-1.0;-1.0;296.9861224489796;44100.0
Beethoven;piano;MusicNet;MusicNet/2411_Beethoven_OP27NO1_PianoSonata.wav;-1.0;-1.0;129.07102040816326;44100.0
Beethoven;piano;MusicNet;MusicNet/2405_Beethoven_OP110_PianoSonata.wav;-1.0;-1.0;137.9787755102041;44100.0
Beethoven;piano;MusicNet;MusicNet/2325_Beethoven_OP57_PianoSonata.wav;-1.0;-1.0;551.3404081632654;44100.0
Beethoven;piano;MusicNet;MusicNet/2442_Beethoven_OP106_PianoSonata.wav;-1.0;-1.0;175.0465306122449;44100.0
Schubert;piano;MusicNet;MusicNet/1764_Schubert_OP142_4Impromptus.wav;-1.0;-1.0;438.2563265306122;44100.0
Schubert;piano;MusicNet;MusicNet/1752_Schubert_D845_PianoSonata.wav;-1.0;-1.0;362.71020408163264;44100.0
Schubert;piano;MusicNet;MusicNet/1766_Schubert_OP142_4Impromptus.wav;-1.0;-1.0;427.36326530612246;44100.0
Schubert;piano;MusicNet;MusicNet/1777_Schubert_D850_PianoSonata.wav;-1.0;-1.0;629.498775510204;44100.0
Schubert;piano;MusicNet;MusicNet/1760_Schubert_D958_PianoSonata.wav;-1.0;-1.0;655.5689795918368;44100.0
Schubert;piano;MusicNet;MusicNet/1755_Schubert_D784_PianoSonata.wav;-1.0;-1.0;229.7991836734694;44100.0
Schubert;piano;MusicNet;MusicNet/1756_Schubert_D784_PianoSonata.wav;-1.0;-1.0;371.4873469387755;44100.0
Schubert;piano;MusicNet;MusicNet/1775_Schubert_D850_PianoSonata.wav;-1.0;-1.0;578.2204081632653;44100.0
Schubert;piano;MusicNet;MusicNet/1757_Schubert_D958_PianoSonata.wav;-1.0;-1.0;710.6089795918367;44100.0
Schubert;piano;MusicNet;MusicNet/1758_Schubert_D958_PianoSonata.wav;-1.0;-1.0;468.4016326530612;44100.0
Schubert;piano;MusicNet;MusicNet/1750_Schubert_D845_PianoSonata.wav;-1.0;-1.0;784.1697959183673;44100.0
Schubert;piano;MusicNet;MusicNet/1751_Schubert_D845_PianoSonata.wav;-1.0;-1.0;475.66367346938773;44100.0
Schubert;piano;MusicNet;MusicNet/1749_Schubert_D845_PianoSonata.wav;-1.0;-1.0;696.3722448979591;44100.0
Schubert;piano;MusicNet;MusicNet/1773_Schubert_D568_PianoSonata.wav;-1.0;-1.0;307.3828571428571;44100.0
Schubert;piano;MusicNet;MusicNet/1763_Schubert_OP142_4Impromptus.wav;-1.0;-1.0;600.32;44100.0
Schubert;piano;MusicNet;MusicNet/1734_Schubert_D959_PianoSonata.wav;-1.0;-1.0;325.61632653061224;44100.0
Schubert;piano;MusicNet;MusicNet/1772_Schubert_D568_PianoSonata.wav;-1.0;-1.0;417.46285714285716;44100.0
Schubert;piano;MusicNet;MusicNet/1776_Schubert_D850_PianoSonata.wav;-1.0;-1.0;726.0995918367347;44100.0
Schubert;piano;MusicNet;MusicNet/1771_Schubert_D568_PianoSonata.wav;-1.0;-1.0;647.3665306122449;44100.0
Schubert;piano;MusicNet;MusicNet/1759_Schubert_D958_PianoSonata.wav;-1.0;-1.0;194.66448979591837;44100.0
Schubert;piano;MusicNet;MusicNet/1733_Schubert_D959_PianoSonata.wav;-1.0;-1.0;546.0114285714286;44100.0
Schubert;piano;MusicNet;MusicNet/1735_Schubert_D959_PianoSonata.wav;-1.0;-1.0;714.9191836734694;44100.0
Schubert;piano;MusicNet;MusicNet/1765_Schubert_OP142_4Impromptus.wav;-1.0;-1.0;676.5975510204082;44100.0
Schubert;piano;MusicNet;MusicNet/1768_Schubert_D664_PianoSonata.wav;-1.0;-1.0;290.8734693877551;44100.0
